pump_l	pow_lin	freq_qu	Ic	Qc
8.000000000000000444e-01	7.000000000000000666e-02	3.510079999999999867e+00	-5.610131489697958371e-03	1.015720906033544882e-02
8.000000000000000444e-01	7.000000000000000666e-02	3.510240000000000027e+00	-6.036525350970528732e-03	9.508556655596932250e-03
8.000000000000000444e-01	7.000000000000000666e-02	3.510400000000000187e+00	-5.946930764042780877e-03	9.386534617258857072e-03
8.000000000000000444e-01	7.000000000000000666e-02	3.510559999999999903e+00	-5.914580927943728812e-03	1.004366569055542557e-02
8.000000000000000444e-01	7.000000000000000666e-02	3.510720000000000063e+00	-5.664504410212889592e-03	9.777321917059336731e-03
8.000000000000000444e-01	7.000000000000000666e-02	3.510879999999999779e+00	-5.990074558824969551e-03	1.000655811004932429e-02
8.000000000000000444e-01	7.000000000000000666e-02	3.511039999999999939e+00	-5.743543783549644698e-03	9.906476625823995921e-03
8.000000000000000444e-01	7.000000000000000666e-02	3.511200000000000099e+00	-5.787014652238219210e-03	1.021806581819276888e-02
8.000000000000000444e-01	7.000000000000000666e-02	3.511359999999999815e+00	-6.243972964102265447e-03	1.000968054639096542e-02
8.000000000000000444e-01	7.000000000000000666e-02	3.511519999999999975e+00	-5.772039659189397154e-03	9.789570044260077417e-03
8.000000000000000444e-01	7.000000000000000666e-02	3.511680000000000135e+00	-5.601715482371534376e-03	9.851612447092161079e-03
8.000000000000000444e-01	7.000000000000000666e-02	3.511839999999999851e+00	-5.202058867474948500e-03	9.714330575135640689e-03
8.000000000000000444e-01	7.000000000000000666e-02	3.512000000000000011e+00	-5.438198727958517241e-03	9.884062786016056812e-03
8.000000000000000444e-01	7.000000000000000666e-02	3.512160000000000171e+00	-5.428451870198747198e-03	1.013727773682488419e-02
8.000000000000000444e-01	7.000000000000000666e-02	3.512319999999999887e+00	-5.522767296092439236e-03	1.003833334950619653e-02
8.000000000000000444e-01	7.000000000000000666e-02	3.512480000000000047e+00	-5.200088436532732984e-03	9.905814545919860298e-03
8.000000000000000444e-01	7.000000000000000666e-02	3.512640000000000207e+00	-5.042621941195551787e-03	1.011127881105013809e-02
8.000000000000000444e-01	7.000000000000000666e-02	3.512799999999999923e+00	-4.973923285234441855e-03	9.589124577681571934e-03
8.000000000000000444e-01	7.000000000000000666e-02	3.512960000000000083e+00	-5.290643128985411149e-03	9.920110284867656586e-03
8.000000000000000444e-01	7.000000000000000666e-02	3.513119999999999798e+00	-4.975676974569645528e-03	9.694372811701502599e-03
8.000000000000000444e-01	7.000000000000000666e-02	3.513279999999999959e+00	-5.511730444410424534e-03	9.953494228154032356e-03
8.000000000000000444e-01	7.000000000000000666e-02	3.513440000000000119e+00	-5.437895742951026970e-03	1.001811373627788451e-02
8.000000000000000444e-01	7.000000000000000666e-02	3.513599999999999834e+00	-6.189943123102136825e-03	1.030167838536357079e-02
8.000000000000000444e-01	7.000000000000000666e-02	3.513759999999999994e+00	-5.778772237127989715e-03	9.897251148914234381e-03
8.000000000000000444e-01	7.000000000000000666e-02	3.513920000000000154e+00	-5.987317045529869618e-03	9.728978364952288113e-03
8.000000000000000444e-01	7.000000000000000666e-02	3.514079999999999870e+00	-5.965675089032895784e-03	9.893295183131532375e-03
8.000000000000000444e-01	7.000000000000000666e-02	3.514240000000000030e+00	-6.000111346004121000e-03	1.003201194480193327e-02
8.000000000000000444e-01	7.000000000000000666e-02	3.514400000000000190e+00	-5.834039934609043868e-03	9.819178523639610426e-03
8.000000000000000444e-01	7.000000000000000666e-02	3.514559999999999906e+00	-5.991239527898327248e-03	9.781879265713307528e-03
8.000000000000000444e-01	7.000000000000000666e-02	3.514720000000000066e+00	-5.821298849821426695e-03	1.006226234653109612e-02
8.000000000000000444e-01	7.000000000000000666e-02	3.514879999999999782e+00	-5.432744143679865516e-03	9.826715554832048116e-03
8.000000000000000444e-01	7.000000000000000666e-02	3.515039999999999942e+00	-5.352709010696903198e-03	1.033630823368380733e-02
8.000000000000000444e-01	7.000000000000000666e-02	3.515200000000000102e+00	-5.065924122605912697e-03	1.035225458826206403e-02
8.000000000000000444e-01	7.000000000000000666e-02	3.515359999999999818e+00	-5.130912978639310708e-03	1.005211963333503371e-02
8.000000000000000444e-01	7.000000000000000666e-02	3.515519999999999978e+00	-4.899522318845150708e-03	1.004503472407386813e-02
8.000000000000000444e-01	7.000000000000000666e-02	3.515680000000000138e+00	-4.317365882081263158e-03	1.006121249229982584e-02
8.000000000000000444e-01	7.000000000000000666e-02	3.515839999999999854e+00	-4.299942551997880738e-03	1.034898166467208315e-02
8.000000000000000444e-01	7.000000000000000666e-02	3.516000000000000014e+00	-4.016589074415841641e-03	9.944927238509513462e-03
8.000000000000000444e-01	7.000000000000000666e-02	3.516160000000000174e+00	-3.705954947336792364e-03	1.061191327264028247e-02
8.000000000000000444e-01	7.000000000000000666e-02	3.516319999999999890e+00	-4.365357430529297374e-03	1.015390829228686974e-02
8.000000000000000444e-01	7.000000000000000666e-02	3.516480000000000050e+00	-4.706627389910020623e-03	9.784628544187700186e-03
8.000000000000000444e-01	7.000000000000000666e-02	3.516640000000000210e+00	-4.405208541521780409e-03	9.637890729552057306e-03
8.000000000000000444e-01	7.000000000000000666e-02	3.516799999999999926e+00	-4.958585795918137550e-03	1.037252964739199257e-02
8.000000000000000444e-01	7.000000000000000666e-02	3.516960000000000086e+00	-5.303610530420933139e-03	9.531525734195633870e-03
8.000000000000000444e-01	7.000000000000000666e-02	3.517119999999999802e+00	-5.371366037246728085e-03	1.008864659187607739e-02
8.000000000000000444e-01	7.000000000000000666e-02	3.517279999999999962e+00	-5.662097958032670172e-03	9.867249359387954971e-03
8.000000000000000444e-01	7.000000000000000666e-02	3.517440000000000122e+00	-5.013787218481675911e-03	1.016525723151552596e-02
8.000000000000000444e-01	7.000000000000000666e-02	3.517599999999999838e+00	-5.799145106084911162e-03	9.752065305696449790e-03
8.000000000000000444e-01	7.000000000000000666e-02	3.517759999999999998e+00	-5.586777559627750626e-03	1.020826879078009543e-02
8.000000000000000444e-01	7.000000000000000666e-02	3.517920000000000158e+00	-5.584583435450021262e-03	1.014877992365802693e-02
8.000000000000000444e-01	7.000000000000000666e-02	3.518079999999999874e+00	-5.158234528120302954e-03	9.955839985925932223e-03
8.000000000000000444e-01	7.000000000000000666e-02	3.518240000000000034e+00	-5.419986124814575243e-03	1.003681270089161817e-02
8.000000000000000444e-01	7.000000000000000666e-02	3.518400000000000194e+00	-5.537336517700981384e-03	1.011226156686825112e-02
8.000000000000000444e-01	7.000000000000000666e-02	3.518559999999999910e+00	-5.371327404040329365e-03	1.001857889311410198e-02
8.000000000000000444e-01	7.000000000000000666e-02	3.518720000000000070e+00	-5.611871910773113224e-03	1.051024012052039630e-02
8.000000000000000444e-01	7.000000000000000666e-02	3.518879999999999786e+00	-5.075277283154428290e-03	1.003034779403451024e-02
8.000000000000000444e-01	7.000000000000000666e-02	3.519039999999999946e+00	-5.104368254771105874e-03	1.018395892120345370e-02
8.000000000000000444e-01	7.000000000000000666e-02	3.519200000000000106e+00	-4.290804254945514845e-03	1.044710550785337387e-02
8.000000000000000444e-01	7.000000000000000666e-02	3.519359999999999822e+00	-4.201920198321555840e-03	1.025878371955318315e-02
8.000000000000000444e-01	7.000000000000000666e-02	3.519519999999999982e+00	-4.196642422267873873e-03	1.040506460840806210e-02
8.000000000000000444e-01	7.000000000000000666e-02	3.519680000000000142e+00	-4.255674980444543350e-03	9.947041488011731936e-03
8.000000000000000444e-01	7.000000000000000666e-02	3.519839999999999858e+00	-4.379919117796842072e-03	1.007958901068803197e-02
8.000000000000000444e-01	7.000000000000000666e-02	3.520000000000000018e+00	-4.468562703565546676e-03	1.007341606692989909e-02
8.000000000000000444e-01	7.000000000000000666e-02	3.520160000000000178e+00	-4.548412761540335941e-03	9.620751772983696451e-03
8.000000000000000444e-01	7.000000000000000666e-02	3.520319999999999894e+00	-4.794198928289866365e-03	9.810442260450781549e-03
8.000000000000000444e-01	7.000000000000000666e-02	3.520480000000000054e+00	-5.754190082153829051e-03	9.499327250381748439e-03
8.000000000000000444e-01	7.000000000000000666e-02	3.520640000000000214e+00	-5.339876356450619366e-03	9.909028194486597246e-03
8.000000000000000444e-01	7.000000000000000666e-02	3.520799999999999930e+00	-5.254965666870253793e-03	9.735050512558858504e-03
8.000000000000000444e-01	7.000000000000000666e-02	3.520960000000000090e+00	-5.299678786404547759e-03	9.917387275897863314e-03
8.000000000000000444e-01	7.000000000000000666e-02	3.521119999999999806e+00	-5.734545800232246533e-03	1.009183133188695097e-02
8.000000000000000444e-01	7.000000000000000666e-02	3.521279999999999966e+00	-5.317300057199179052e-03	1.023663489761205900e-02
8.000000000000000444e-01	7.000000000000000666e-02	3.521440000000000126e+00	-5.728052333359239488e-03	1.023185347500327365e-02
8.000000000000000444e-01	7.000000000000000666e-02	3.521599999999999842e+00	-5.841700955938714489e-03	1.027280150206176523e-02
8.000000000000000444e-01	7.000000000000000666e-02	3.521760000000000002e+00	-5.965556533161981909e-03	9.980706678816163649e-03
8.000000000000000444e-01	7.000000000000000666e-02	3.521920000000000162e+00	-5.901912553070420668e-03	1.008297235536099144e-02
8.000000000000000444e-01	7.000000000000000666e-02	3.522079999999999878e+00	-5.369715898734778170e-03	9.903607598091723752e-03
8.000000000000000444e-01	7.000000000000000666e-02	3.522240000000000038e+00	-5.096676934970312614e-03	9.537174345340092285e-03
8.000000000000000444e-01	7.000000000000000666e-02	3.522400000000000198e+00	-4.677990121638996544e-03	1.029014337967917338e-02
8.000000000000000444e-01	7.000000000000000666e-02	3.522559999999999913e+00	-4.398908599624341484e-03	1.038277451756108166e-02
8.000000000000000444e-01	7.000000000000000666e-02	3.522720000000000073e+00	-3.842896644103779152e-03	1.021691180774506047e-02
8.000000000000000444e-01	7.000000000000000666e-02	3.522879999999999789e+00	-3.691336126797929718e-03	1.025885233127947320e-02
8.000000000000000444e-01	7.000000000000000666e-02	3.523039999999999949e+00	-3.664606351715800521e-03	1.030586726719724157e-02
8.000000000000000444e-01	7.000000000000000666e-02	3.523200000000000109e+00	-3.601786360438653366e-03	1.032004323761692884e-02
8.000000000000000444e-01	7.000000000000000666e-02	3.523359999999999825e+00	-3.364458849833501172e-03	1.019105396631295526e-02
8.000000000000000444e-01	7.000000000000000666e-02	3.523519999999999985e+00	-3.873872817171048703e-03	1.006990922606239812e-02
8.000000000000000444e-01	7.000000000000000666e-02	3.523680000000000145e+00	-4.422522436803584533e-03	9.974117187639691337e-03
8.000000000000000444e-01	7.000000000000000666e-02	3.523839999999999861e+00	-4.526285165412254757e-03	1.024714205640956007e-02
8.000000000000000444e-01	7.000000000000000666e-02	3.524000000000000021e+00	-5.447555226498122100e-03	1.030153926334739789e-02
8.000000000000000444e-01	7.000000000000000666e-02	3.524160000000000181e+00	-5.655861947037218486e-03	9.720987963883544539e-03
8.000000000000000444e-01	7.000000000000000666e-02	3.524319999999999897e+00	-6.007669720193183072e-03	1.014367464320170900e-02
8.000000000000000444e-01	7.000000000000000666e-02	3.524480000000000057e+00	-6.113506908046315545e-03	9.831855081780405820e-03
8.000000000000000444e-01	7.000000000000000666e-02	3.524640000000000217e+00	-6.373091700763521862e-03	9.992009381096164655e-03
8.000000000000000444e-01	7.000000000000000666e-02	3.524799999999999933e+00	-6.004980399712587721e-03	1.026710428908561741e-02
8.000000000000000444e-01	7.000000000000000666e-02	3.524960000000000093e+00	-5.524206733966437362e-03	1.002734649039139711e-02
8.000000000000000444e-01	1.000000000000000056e-01	3.500000000000000000e+00	-6.117023055777353301e-03	9.734338059402677587e-03
8.000000000000000444e-01	1.000000000000000056e-01	3.500160000000000160e+00	-6.260129252697982892e-03	1.007730128453796989e-02
8.000000000000000444e-01	1.000000000000000056e-01	3.500319999999999876e+00	-6.099918243186590837e-03	1.004352119620991433e-02
8.000000000000000444e-01	1.000000000000000056e-01	3.500480000000000036e+00	-6.947075429971399235e-03	9.917930549258402798e-03
8.000000000000000444e-01	1.000000000000000056e-01	3.500640000000000196e+00	-6.273707771430765516e-03	9.911201163307325687e-03
8.000000000000000444e-01	1.000000000000000056e-01	3.500799999999999912e+00	-6.303198007449258532e-03	1.018502424333513588e-02
8.000000000000000444e-01	1.000000000000000056e-01	3.500960000000000072e+00	-6.357808003518608531e-03	1.001527059187977929e-02
8.000000000000000444e-01	1.000000000000000056e-01	3.501119999999999788e+00	-6.178717729226250802e-03	9.943418839599527798e-03
8.000000000000000444e-01	1.000000000000000056e-01	3.501279999999999948e+00	-6.198949400628998331e-03	9.804154933268372993e-03
8.000000000000000444e-01	1.000000000000000056e-01	3.501440000000000108e+00	-6.173772333918470245e-03	9.848071748080680643e-03
8.000000000000000444e-01	1.000000000000000056e-01	3.501599999999999824e+00	-6.202767739573465493e-03	9.578420733253757008e-03
8.000000000000000444e-01	1.000000000000000056e-01	3.501759999999999984e+00	-6.446418520845094251e-03	1.021546705201644908e-02
8.000000000000000444e-01	1.000000000000000056e-01	3.501920000000000144e+00	-6.060277091789380982e-03	9.892332669325730465e-03
8.000000000000000444e-01	1.000000000000000056e-01	3.502079999999999860e+00	-6.206163044300448510e-03	9.568482102922337001e-03
8.000000000000000444e-01	1.000000000000000056e-01	3.502240000000000020e+00	-6.467995454234936811e-03	9.785106103762328603e-03
8.000000000000000444e-01	1.000000000000000056e-01	3.502400000000000180e+00	-5.925735990543150658e-03	9.703842553521545289e-03
8.000000000000000444e-01	1.000000000000000056e-01	3.502559999999999896e+00	-6.389744979164723414e-03	1.027468421100067100e-02
8.000000000000000444e-01	1.000000000000000056e-01	3.502720000000000056e+00	-5.852621431715455610e-03	9.949047528183230585e-03
8.000000000000000444e-01	1.000000000000000056e-01	3.502880000000000216e+00	-6.141383638782166310e-03	1.006846545565538709e-02
8.000000000000000444e-01	1.000000000000000056e-01	3.503039999999999932e+00	-5.591555818190520333e-03	1.026226929148679745e-02
8.000000000000000444e-01	1.000000000000000056e-01	3.503200000000000092e+00	-5.986036074570585085e-03	1.023282450407435665e-02
8.000000000000000444e-01	1.000000000000000056e-01	3.503359999999999808e+00	-5.738133471362291509e-03	9.718962139929643654e-03
8.000000000000000444e-01	1.000000000000000056e-01	3.503519999999999968e+00	-6.253314123519821376e-03	9.752886298640874724e-03
8.000000000000000444e-01	1.000000000000000056e-01	3.503680000000000128e+00	-5.966372033768168985e-03	1.019502110999841692e-02
8.000000000000000444e-01	1.000000000000000056e-01	3.503839999999999844e+00	-6.085641082352661289e-03	1.034130931762582660e-02
8.000000000000000444e-01	1.000000000000000056e-01	3.504000000000000004e+00	-6.019637941053493368e-03	1.038656829101090688e-02
8.000000000000000444e-01	1.000000000000000056e-01	3.504160000000000164e+00	-5.895129986640032516e-03	9.937234501743993226e-03
8.000000000000000444e-01	1.000000000000000056e-01	3.504319999999999879e+00	-5.861440682691077160e-03	9.808008724528499700e-03
8.000000000000000444e-01	1.000000000000000056e-01	3.504480000000000040e+00	-5.967839010939157522e-03	9.903141299930038124e-03
8.000000000000000444e-01	1.000000000000000056e-01	3.504640000000000200e+00	-6.102517248430738665e-03	9.889277894139273176e-03
8.000000000000000444e-01	1.000000000000000056e-01	3.504799999999999915e+00	-5.780572086356096199e-03	9.919834409342055681e-03
8.000000000000000444e-01	1.000000000000000056e-01	3.504960000000000075e+00	-5.838204433351677075e-03	9.979684480774408950e-03
8.000000000000000444e-01	1.000000000000000056e-01	3.505119999999999791e+00	-5.907661806856949992e-03	9.967552591255281896e-03
8.000000000000000444e-01	1.000000000000000056e-01	3.505279999999999951e+00	-5.962789722465581740e-03	9.816333956082440651e-03
8.000000000000000444e-01	1.000000000000000056e-01	3.505440000000000111e+00	-5.792373150847765668e-03	9.641267286588159693e-03
8.000000000000000444e-01	1.000000000000000056e-01	3.505599999999999827e+00	-5.784145996104240843e-03	9.895585484683295380e-03
8.000000000000000444e-01	1.000000000000000056e-01	3.505759999999999987e+00	-5.854283587562732899e-03	1.012439814605094017e-02
8.000000000000000444e-01	1.000000000000000056e-01	3.505920000000000147e+00	-5.553891442504585961e-03	1.026833555035653288e-02
8.000000000000000444e-01	1.000000000000000056e-01	3.506079999999999863e+00	-5.744254758805330922e-03	1.047120760647077091e-02
8.000000000000000444e-01	1.000000000000000056e-01	3.506240000000000023e+00	-5.960205854366984815e-03	1.010499822613586743e-02
8.000000000000000444e-01	1.000000000000000056e-01	3.506400000000000183e+00	-5.462885325047075850e-03	9.961804928640318607e-03
8.000000000000000444e-01	1.000000000000000056e-01	3.506559999999999899e+00	-5.981423162372701691e-03	9.987039967649994493e-03
8.000000000000000444e-01	1.000000000000000056e-01	3.506720000000000059e+00	-5.728110772279629802e-03	9.974569765871126037e-03
8.000000000000000444e-01	1.000000000000000056e-01	3.506880000000000219e+00	-5.936991583135122624e-03	9.446466168547208025e-03
8.000000000000000444e-01	1.000000000000000056e-01	3.507039999999999935e+00	-5.543487160366853198e-03	9.734121533645752680e-03
8.000000000000000444e-01	1.000000000000000056e-01	3.507200000000000095e+00	-5.886092264133059061e-03	9.934323664878013868e-03
8.000000000000000444e-01	1.000000000000000056e-01	3.507359999999999811e+00	-6.223096968038212967e-03	1.015362951557517192e-02
8.000000000000000444e-01	1.000000000000000056e-01	3.507519999999999971e+00	-6.321930798723372942e-03	9.946603282574215804e-03
8.000000000000000444e-01	1.000000000000000056e-01	3.507680000000000131e+00	-5.758918659467072987e-03	9.951244888995233046e-03
8.000000000000000444e-01	1.000000000000000056e-01	3.507839999999999847e+00	-5.687607942737819139e-03	1.010014584496586945e-02
8.000000000000000444e-01	1.000000000000000056e-01	3.508000000000000007e+00	-5.673366552706700719e-03	9.888741757556461509e-03
8.000000000000000444e-01	1.000000000000000056e-01	3.508160000000000167e+00	-5.469931176871330007e-03	1.017650034349398477e-02
8.000000000000000444e-01	1.000000000000000056e-01	3.508319999999999883e+00	-5.881422867440397155e-03	1.003740656317674701e-02
8.000000000000000444e-01	1.000000000000000056e-01	3.508480000000000043e+00	-5.460764215810818764e-03	9.705135407034435821e-03
8.000000000000000444e-01	1.000000000000000056e-01	3.508640000000000203e+00	-5.551932551772439245e-03	1.001703329330511094e-02
8.000000000000000444e-01	1.000000000000000056e-01	3.508799999999999919e+00	-5.254905358192221362e-03	1.003859657741519411e-02
8.000000000000000444e-01	1.000000000000000056e-01	3.508960000000000079e+00	-5.716226247889350139e-03	9.802984953193202150e-03
8.000000000000000444e-01	1.000000000000000056e-01	3.509119999999999795e+00	-5.064363034465378145e-03	1.019806364937765088e-02
8.000000000000000444e-01	1.000000000000000056e-01	3.509279999999999955e+00	-5.330255625905867822e-03	1.002284626418161601e-02
8.000000000000000444e-01	1.000000000000000056e-01	3.509440000000000115e+00	-5.296849328912326370e-03	1.026151021934463767e-02
8.000000000000000444e-01	1.000000000000000056e-01	3.509599999999999831e+00	-5.224809198714392561e-03	9.964570132957395812e-03
8.000000000000000444e-01	1.000000000000000056e-01	3.509759999999999991e+00	-5.280164736797516613e-03	1.008276161138913982e-02
8.000000000000000444e-01	1.000000000000000056e-01	3.509920000000000151e+00	-5.383755570780882245e-03	1.004327191245070992e-02
8.000000000000000444e-01	1.000000000000000056e-01	3.510079999999999867e+00	-5.362540461835717080e-03	1.010711072008983746e-02
8.000000000000000444e-01	1.000000000000000056e-01	3.510240000000000027e+00	-5.818710213843255978e-03	1.017756340891524253e-02
8.000000000000000444e-01	1.000000000000000056e-01	3.510400000000000187e+00	-5.644612171106762680e-03	1.002076277681231316e-02
8.000000000000000444e-01	1.000000000000000056e-01	3.510559999999999903e+00	-5.829175692065267748e-03	9.679181210568788343e-03
8.000000000000000444e-01	1.000000000000000056e-01	3.510720000000000063e+00	-5.574198009067161778e-03	9.830384259172585473e-03
8.000000000000000444e-01	1.000000000000000056e-01	3.510879999999999779e+00	-5.764372735387383179e-03	9.917294972472826334e-03
8.000000000000000444e-01	1.000000000000000056e-01	3.511039999999999939e+00	-5.369396740150477604e-03	9.911922709384143534e-03
8.000000000000000444e-01	1.000000000000000056e-01	3.511200000000000099e+00	-6.129496233776581329e-03	9.929834870208813224e-03
8.000000000000000444e-01	1.000000000000000056e-01	3.511359999999999815e+00	-5.551690400581060260e-03	9.904309717435517274e-03
8.000000000000000444e-01	1.000000000000000056e-01	3.511519999999999975e+00	-5.203049979767609447e-03	9.677662772252012408e-03
8.000000000000000444e-01	1.000000000000000056e-01	3.511680000000000135e+00	-5.257085382005751567e-03	9.588652782949453127e-03
8.000000000000000444e-01	1.000000000000000056e-01	3.511839999999999851e+00	-5.424132613489932378e-03	9.935511369879536023e-03
8.000000000000000444e-01	1.000000000000000056e-01	3.512000000000000011e+00	-4.799987154587869766e-03	9.984649596208785421e-03
8.000000000000000444e-01	1.000000000000000056e-01	3.512160000000000171e+00	-5.232513730640563944e-03	9.732419513484320134e-03
8.000000000000000444e-01	1.000000000000000056e-01	3.512319999999999887e+00	-4.829162812910915356e-03	1.023678783439524453e-02
8.000000000000000444e-01	1.000000000000000056e-01	3.512480000000000047e+00	-4.863220059229704170e-03	1.032322167208744000e-02
8.000000000000000444e-01	1.000000000000000056e-01	3.512640000000000207e+00	-4.605901144826413801e-03	9.660180901632089284e-03
8.000000000000000444e-01	1.000000000000000056e-01	3.512799999999999923e+00	-5.030225316457477558e-03	1.015231016795742520e-02
8.000000000000000444e-01	1.000000000000000056e-01	3.512960000000000083e+00	-5.401976897882917496e-03	9.954761410891535545e-03
8.000000000000000444e-01	1.000000000000000056e-01	3.513119999999999798e+00	-5.298831625564956981e-03	9.658812713127806066e-03
8.000000000000000444e-01	1.000000000000000056e-01	3.513279999999999959e+00	-5.330958827610425728e-03	9.952788989907869824e-03
8.000000000000000444e-01	1.000000000000000056e-01	3.513440000000000119e+00	-5.450524405571683002e-03	1.025323820924457438e-02
8.000000000000000444e-01	1.000000000000000056e-01	3.513599999999999834e+00	-5.840175639080865885e-03	9.503423335277294201e-03
8.000000000000000444e-01	1.000000000000000056e-01	3.513759999999999994e+00	-5.746628347441744798e-03	1.029063957885969528e-02
8.000000000000000444e-01	1.000000000000000056e-01	3.513920000000000154e+00	-5.280706576037911409e-03	1.016220344320979338e-02
8.000000000000000444e-01	1.000000000000000056e-01	3.514079999999999870e+00	-5.399549613509401283e-03	1.020750456363671635e-02
8.000000000000000444e-01	1.000000000000000056e-01	3.514240000000000030e+00	-5.860961496889257639e-03	1.003260401566014384e-02
8.000000000000000444e-01	1.000000000000000056e-01	3.514400000000000190e+00	-5.568242395302031716e-03	1.025434307395448746e-02
8.000000000000000444e-01	1.000000000000000056e-01	3.514559999999999906e+00	-5.317599537568272992e-03	9.918876826096654706e-03
8.000000000000000444e-01	1.000000000000000056e-01	3.514720000000000066e+00	-5.639361008983052870e-03	9.884693148487042058e-03
8.000000000000000444e-01	1.000000000000000056e-01	3.514879999999999782e+00	-5.394613973095566291e-03	1.038149573054604306e-02
8.000000000000000444e-01	1.000000000000000056e-01	3.515039999999999942e+00	-5.539579864934461063e-03	9.660269811460434411e-03
8.000000000000000444e-01	1.000000000000000056e-01	3.515200000000000102e+00	-4.961737239402356364e-03	1.036648686552342664e-02
8.000000000000000444e-01	1.000000000000000056e-01	3.515359999999999818e+00	-4.813864093773895930e-03	1.004004288434008109e-02
8.000000000000000444e-01	1.000000000000000056e-01	3.515519999999999978e+00	-4.854578682525500545e-03	9.842728164535649235e-03
8.000000000000000444e-01	1.000000000000000056e-01	3.515680000000000138e+00	-4.207006717081455960e-03	1.031170792834713683e-02
8.000000000000000444e-01	1.000000000000000056e-01	3.515839999999999854e+00	-4.410599443544474876e-03	9.639078475477000363e-03
8.000000000000000444e-01	1.000000000000000056e-01	3.516000000000000014e+00	-4.072015797751313802e-03	1.033100140827458019e-02
8.000000000000000444e-01	1.000000000000000056e-01	3.516160000000000174e+00	-4.169399715863887114e-03	1.002589172431683773e-02
8.000000000000000444e-01	1.000000000000000056e-01	3.516319999999999890e+00	-4.020772080156925082e-03	1.042247465898027588e-02
8.000000000000000444e-01	1.000000000000000056e-01	3.516480000000000050e+00	-4.560729629610737156e-03	1.018843078454461509e-02
8.000000000000000444e-01	1.000000000000000056e-01	3.516640000000000210e+00	-4.868827282594743663e-03	1.031971085642361015e-02
8.000000000000000444e-01	1.000000000000000056e-01	3.516799999999999926e+00	-4.843182101246386838e-03	9.802265770070948958e-03
8.000000000000000444e-01	1.000000000000000056e-01	3.516960000000000086e+00	-5.578225487886780479e-03	9.954230554227260983e-03
8.000000000000000444e-01	1.000000000000000056e-01	3.517119999999999802e+00	-5.508286936451495600e-03	9.903933990043670491e-03
8.000000000000000444e-01	1.000000000000000056e-01	3.517279999999999962e+00	-5.071885543369934052e-03	9.578394118627179751e-03
8.000000000000000444e-01	1.000000000000000056e-01	3.517440000000000122e+00	-5.670004397912702110e-03	1.027557590401634129e-02
8.000000000000000444e-01	1.000000000000000056e-01	3.517599999999999838e+00	-5.527298829531662044e-03	9.583746429155859045e-03
8.000000000000000444e-01	1.000000000000000056e-01	3.517759999999999998e+00	-5.831490884392883517e-03	1.017532240093634022e-02
8.000000000000000444e-01	1.000000000000000056e-01	3.517920000000000158e+00	-5.451669065312818654e-03	1.013715149498896004e-02
8.000000000000000444e-01	1.000000000000000056e-01	3.518079999999999874e+00	-5.217837056942359157e-03	1.002528680069508446e-02
8.000000000000000444e-01	1.000000000000000056e-01	3.518240000000000034e+00	-5.230235304885901861e-03	1.037529885246214756e-02
8.000000000000000444e-01	1.000000000000000056e-01	3.518400000000000194e+00	-5.299817590729804552e-03	1.026520551423615833e-02
8.000000000000000444e-01	1.000000000000000056e-01	3.518559999999999910e+00	-5.766503326103645903e-03	9.797526206074463895e-03
8.000000000000000444e-01	1.000000000000000056e-01	3.518720000000000070e+00	-5.369736346785901164e-03	1.006520498258803992e-02
8.000000000000000444e-01	1.000000000000000056e-01	3.518879999999999786e+00	-4.805560609705977933e-03	1.005034511369371636e-02
8.000000000000000444e-01	1.000000000000000056e-01	3.519039999999999946e+00	-5.056896485749182157e-03	1.000585691804048785e-02
8.000000000000000444e-01	1.000000000000000056e-01	3.519200000000000106e+00	-4.620109415713270079e-03	9.977034593318152497e-03
8.000000000000000444e-01	1.000000000000000056e-01	3.519359999999999822e+00	-4.483318910004379168e-03	1.021536142485468535e-02
8.000000000000000444e-01	1.000000000000000056e-01	3.519519999999999982e+00	-4.255810070466821242e-03	1.026950654538219196e-02
8.000000000000000444e-01	1.000000000000000056e-01	3.519680000000000142e+00	-4.115778586432403130e-03	1.014143839974962838e-02
8.000000000000000444e-01	1.000000000000000056e-01	3.519839999999999858e+00	-4.295104263092473264e-03	1.001838386739831339e-02
8.000000000000000444e-01	1.000000000000000056e-01	3.520000000000000018e+00	-4.351196399302433016e-03	1.019483944861160167e-02
8.000000000000000444e-01	1.000000000000000056e-01	3.520160000000000178e+00	-5.139870280616106249e-03	9.782426021623316301e-03
8.000000000000000444e-01	1.000000000000000056e-01	3.520319999999999894e+00	-5.650121798156907890e-03	1.028310098041559928e-02
8.000000000000000444e-01	1.000000000000000056e-01	3.520480000000000054e+00	-5.509853830769764933e-03	1.000321506113601398e-02
8.000000000000000444e-01	1.000000000000000056e-01	3.520640000000000214e+00	-5.761854930863776966e-03	9.647354327447472261e-03
8.000000000000000444e-01	1.000000000000000056e-01	3.520799999999999930e+00	-5.798687455036977134e-03	9.987995981988056354e-03
8.000000000000000444e-01	1.000000000000000056e-01	3.520960000000000090e+00	-5.842290307299526954e-03	9.945166133318139590e-03
8.000000000000000444e-01	1.000000000000000056e-01	3.521119999999999806e+00	-5.062086825111544557e-03	9.748358327353295882e-03
8.000000000000000444e-01	1.000000000000000056e-01	3.521279999999999966e+00	-5.684012348561102296e-03	9.986324565806075151e-03
8.000000000000000444e-01	1.000000000000000056e-01	3.521440000000000126e+00	-5.688237931393886997e-03	9.732634601732235644e-03
